13:30:00,424.5000,2258,98932,-,-,424.5000_424.0000_423.5000_423.0000_422.5000_,14078_413_265_719_630_
13:30:00,424.5000,2258,98932,-,-,424.5000_424.0000_423.5000_423.0000_422.5000_,14078_413_265_719_630_
13:30:00,424.5000,2258,98932,-,-,424.5000_424.0000_423.5000_423.0000_422.5000_,14078_413_265_719_630_
13:30:00,424.5000,2258,98932,-,-,424.5000_424.0000_423.5000_423.0000_422.5000_,14078_413_265_719_630_
13:30:00,424.5000,2258,98932,-,-,424.5000_424.0000_423.5000_423.0000_422.5000_,14078_413_265_719_630_
13:30:00,424.5000,2258,98932,-,-,424.5000_424.0000_423.5000_423.0000_422.5000_,14078_413_265_719_630_
13:30:00,424.5000,2258,98932,-,-,424.5000_424.0000_423.5000_423.0000_422.5000_,14078_413_265_719_630_
13:30:00,424.5000,2258,98932,-,-,424.5000_424.0000_423.5000_423.0000_422.5000_,14078_413_265_719_630_
