10:23:24,-,-,13513,105.5500_105.6000_105.6500_105.7000_105.7500_,1_204_211_176_215_,105.5000_105.4500_105.4000_105.3500_105.3000_,13_14_9_50_166_
10:24:54,-,-,13864,105.0000_105.0500_105.1000_105.1500_105.2000_,11_177_100_150_106_,104.9500_104.9000_104.8500_104.8000_104.7500_,1_5_1_6_100_
10:26:09,-,-,14015,104.8500_104.9000_105.0000_105.0500_105.1000_,3_2_65_129_102_,104.8000_104.7500_104.7000_104.6500_104.6000_,50_100_154_365_427_
10:53:39,-,-,15549,104.6500_104.7000_104.7500_104.8000_104.8500_,150_170_213_162_211_,104.5500_104.5000_104.4500_104.4000_104.3500_,4_32_2_4_102_
10:53:39,-,-,15549,104.6500_104.7000_104.7500_104.8000_104.8500_,150_170_213_162_211_,104.5500_104.5000_104.4500_104.4000_104.3500_,4_32_2_4_102_
