10:23:20,445.5000,134,102308,446.0000_446.5000_447.0000_447.5000_448.0000_,341_61_268_342_166_,445.5000_445.0000_444.5000_444.0000_443.5000_,74_405_31_230_44_
10:24:55,-,-,105422,440.0000_440.5000_441.0000_441.5000_442.0000_,79_85_74_105_166_,438.5000_438.0000_437.5000_437.0000_436.5000_,36_118_53_104_10_
10:26:05,-,-,106902,439.5000_440.0000_440.5000_441.0000_441.5000_,25_281_97_195_168_,439.0000_438.5000_438.0000_437.5000_437.0000_,7_5_43_49_66_
10:53:40,-,-,118505,438.0000_438.5000_439.0000_439.5000_440.0000_,71_100_375_301_597_,437.5000_437.0000_436.5000_436.0000_435.5000_,48_202_127_280_52_
10:53:40,-,-,118505,438.0000_438.5000_439.0000_439.5000_440.0000_,71_100_375_301_597_,437.5000_437.0000_436.5000_436.0000_435.5000_,48_202_127_280_52_
