10:23:19,29.7200,1,5188,29.7200_29.7300_29.7400_29.7500_29.7600_,59_14_58_17_35_,29.7000_29.6900_29.6800_29.6700_29.6600_,349_33_61_13_12_
10:24:54,29.7200,21,5234,29.7200_29.7300_29.7400_29.7500_29.7600_,106_61_58_17_33_,29.7100_29.7000_29.6900_29.6800_29.6700_,9_356_38_65_15_
10:26:07,29.7000,1,5341,29.7100_29.7200_29.7300_29.7400_29.7500_,15_110_63_56_19_,29.7000_29.6900_29.6800_29.6700_29.6600_,284_40_65_16_15_
10:53:37,-,-,6557,29.6700_29.6800_29.6900_29.7000_29.7100_,11_31_38_145_16_,29.6600_29.6500_29.6400_29.6300_29.6200_,10_357_561_539_340_
10:53:37,-,-,6557,29.6700_29.6800_29.6900_29.7000_29.7100_,11_31_38_145_16_,29.6600_29.6500_29.6400_29.6300_29.6200_,10_357_561_539_340_
